artist,album,year,critic_score,user_score,comment
bjrk,Vulnicura,"Jan 20, 2015",87,8.7,
bjrk,Bastards,"Nov 19, 2012",72,8.3,
bjrk,Mount Wittenberg Orca [EP],"Oct 24, 2011",79,7.7,
bjrk,Biophilia,"Oct 11, 2011",79,8.0,
bjrk,Voltaic [Live],"Jun 30, 2009",75,7.5,
bjrk,Volta,"May 8, 2007",77,7.6,
bjrk,Drawing Restraint 9 OST,"Aug 23, 2005",67,7.3,
bjrk,Medulla,"Aug 31, 2004",84,8.7,
bjrk,Vespertine,"Aug 28, 2001",88,9.0,
bjrk,SelmaSongs: Music from the Motion Picture Dancer in the Dark,"Sep 19, 2000",76,8.4,
pc worship,Social Rust,"Sep 9, 2014",80,tbd,
special request,Belief System,"Oct 27, 2017",75,tbd,
special request,Soul Music,"Oct 21, 2013",79,8.4,
the necks,Body,"Aug 17, 2018",84,tbd,
the necks,Unfold,"Feb 10, 2017",79,tbd,
the necks,Vertigo,"Oct 30, 2015",79,tbd,
the necks,Open,"Oct 29, 2013",79,tbd,
the necks,Mindset,"Nov 22, 2011",78,tbd,
amy winehouse,Amy [Original Motion Picture Soundtrack],"Oct 30, 2015",59,8.1,
amy winehouse,At the BBC [Live],"Nov 13, 2012",64,8.6,
amy winehouse,Lioness: Hidden Treasures,"Dec 6, 2011",65,8.0,
amy winehouse,Frank,"Nov 20, 2007",78,8.3,
amy winehouse,Back To Black,"Mar 13, 2007",81,8.8,
kirk knight,Patti Cake$,"Aug 18, 2017",67,7.4,
foxing,Nearer My God,"Aug 10, 2018",82,8.0,
foxing,Dealer,"Oct 30, 2015",76,8.4,
ellie goulding,Delirium,"Nov 6, 2015",70,7.3,
ellie goulding,Halcyon,"Oct 9, 2012",69,8.6,
ellie goulding,Lights,"Mar 8, 2011",65,8.2,
carla morrison,Ana Maria in Novela Land,"Feb 27, 2015",51,tbd,
julien baker,Turn Out the Lights,"Oct 27, 2017",83,7.9,
fuzz,II,"Oct 23, 2015",79,8.3,
fuzz,Fuzz,"Oct 1, 2013",79,8.7,
joshua abrams,Mandatory Reality,"Apr 12, 2019",81,tbd,
white out,,,,,artist not found!
ted hearne,,,,,artist not found!
boots,Aquaria,"Nov 13, 2015",68,7.7,
"french montana, fetty wap",,,,,artist not found!
wolf eyes,Undertow,"Mar 24, 2017",78,tbd,
wolf eyes,I Am a Problem: Mind in Pieces,"Oct 30, 2015",79,tbd,
wolf eyes,No Answer: Lower Floors,"Apr 9, 2013",83,tbd,
wolf eyes,Human Animal,"Sep 26, 2006",78,6.3,
wolf eyes,Burned Mind,"Sep 28, 2004",70,6.3,
laura stevenson,The Big Freeze,"Mar 29, 2019",80,7.4,
laura stevenson,Wheel,"Apr 23, 2013",81,8.2,
el vy,Return to the Moon,"Oct 30, 2015",73,8.2,
pictureplane,Thee Physical,"Jul 19, 2011",73,tbd,
tropic of cancer,Restless Idylls,"Sep 23, 2013",82,tbd,
sun city girls,Funeral Mariachi,"Oct 26, 2010",82,tbd,
"hieroglyphic being, j.i.t.u. ahn sahm buhl",,,,,artist not found!
john renbourn,Palermo Snow,"Jan 25, 2011",77,tbd,
patrick cowley,Afternooners,"Oct 20, 2017",86,tbd,
eartheater,Irisiri,"Jun 8, 2018",81,tbd,
basic soul unit,Under The Same Sky,"Oct 16, 2015",76,tbd,
yautja,,,,,artist not found!
"madlib, m.e.d., blu",,,,,artist not found!
christine and the queens,Chris,"Sep 21, 2018",89,7.8,
christine and the queens,Christine and the Queens,"Oct 16, 2015",85,8.8,
"dave gahan, soulsavers",,,,,artist not found!
rabit,Life After Death,"Oct 5, 2018",67,tbd,
rabit,Les Fleurs du Mal,"Nov 3, 2017",71,tbd,
rabit,Communion,"Oct 30, 2015",80,tbd,
long beard,,,,,artist not found!
built to spill,Untethered Moon,"Apr 21, 2015",76,8.1,
built to spill,There Is No Enemy,"Oct 6, 2009",75,8.6,
built to spill,You In Reverse,"Apr 11, 2006",81,8.8,
built to spill,Ancient Melodies Of The Future,"Jul 10, 2001",80,8.8,
built to spill,Keep It Like A Secret,"Feb 23, 1999",79,8.7,
vhl,,,,,artist not found!
luke vibert,"Luke Vibert Presents UK Garave, Vol. 1","May 19, 2017",67,tbd,
luke vibert,Bizarster,"Oct 16, 2015",68,tbd,
luke vibert,Back on Time,"Jan 24, 2012",75,tbd,
philip jeck,,,,,artist not found!
martin courtney,Many Moons,"Oct 30, 2015",75,7.1,
shining,International Blackjazz Society,"Oct 23, 2015",77,tbd,
shining,Blackjazz,"Feb 2, 2010",83,7.0,
karamika,,,,,artist not found!
!!!,,,,,artist not found!
vanessa carlton,Liberman,"Oct 23, 2015",77,8.6,
vanessa carlton,Rabbits on the Run,"Jul 26, 2011",72,8.5,
vanessa carlton,Heroes & Thieves,"Oct 9, 2007",79,8.8,
vanessa carlton,Harmonium,"Nov 9, 2004",54,8.7,
franoise hardy,Personne d'Autre,"Apr 6, 2018",68,tbd,
franoise hardy,L'Amour Fou,"Nov 13, 2012",80,tbd,
g herbo,,,,,artist not found!
dan friel,Life,"Oct 16, 2015",82,5.9,
dan friel,Total Folklore,"Feb 19, 2013",78,tbd,
dan friel,Valedictorian/Exoskeleton [EP],"Oct 15, 2012",75,tbd,
the promise ring,Wood/Water,"Apr 23, 2002",69,8.4,
gun outfit,Out of Range,"Nov 10, 2017",81,tbd,
gun outfit,Dream All Over,"Oct 16, 2015",84,tbd,
wax idols,American Tragic,"Oct 16, 2015",77,tbd,
wax idols,Discipline +  Desire,"Mar 26, 2013",74,tbd,
joanna newsom,Divers,"Oct 23, 2015",88,8.2,
joanna newsom,Have One On Me,"Feb 23, 2010",85,8.3,
joanna newsom,Ys,"Nov 14, 2006",85,8.3,
dj firmeza,,,,,artist not found!
cult leader,,,,,artist not found!
beach house,7,"May 11, 2018",80,8.2,
beach house,B-Sides and Rarities,"Jun 30, 2017",75,8.4,
beach house,Thank Your Lucky Stars,"Oct 16, 2015",80,8.6,
beach house,Depression Cherry,"Aug 28, 2015",76,8.6,
beach house,Bloom,"May 15, 2012",78,8.9,
beach house,Teen Dream,"Jan 26, 2010",82,8.2,
beach house,Devotion,"Feb 26, 2008",73,8.5,
beach house,Beach House,"Oct 3, 2006",73,8.3,
yacht,I Thought the Future Would Be Cooler,"Oct 16, 2015",66,tbd,
yacht,Shangri-La,"Jun 21, 2011",75,7.8,
yacht,See Mystery Lights,"Aug 4, 2009",70,7.2,
raury,All We Need,"Oct 16, 2015",65,7.7,
zombi,Shape Shift,"Oct 16, 2015",74,tbd,
sexwitch,Sexwitch,"Sep 25, 2015",79,7.3,
the edge of daybreak,,,,,artist not found!
kowloon walled city,,,,,artist not found!
neon indian,VEGA INTL. Night School,"Oct 16, 2015",79,8.6,
neon indian,Era Extrana,"Sep 13, 2011",76,7.9,
neon indian,Psychic Chasms,"Oct 13, 2009",81,8.7,
doughboyz cashout,,,,,artist not found!
milo,Who Told You To Think?,"Aug 11, 2017",84,8.1,
st germain,St. Germain,"Oct 9, 2015",73,tbd,
windhand,Grief's Infernal Flower,"Sep 18, 2015",82,tbd,
windhand,Soma,"Sep 17, 2013",80,tbd,
dj spinn,,,,,artist not found!
the mantles,,,,,artist not found!
mga,,,,,artist not found!
deerhunter,Why Hasn't Everything Already Disappeared?,"Jan 18, 2019",82,7.6,
deerhunter,Fading Frontier,"Oct 16, 2015",81,8.4,
deerhunter,Monomania,"May 7, 2013",81,8.2,
deerhunter,Halcyon Digest,"Sep 28, 2010",86,8.6,
deerhunter,Rainwater Cassette Exchange,"Jun 9, 2009",80,8.6,
deerhunter,Microcastle,"Oct 28, 2008",81,8.9,
deerhunter,Cryptograms,"Jan 29, 2007",77,8.3,
drive by truckers,American Band,"Sep 30, 2016",88,7.9,
drive by truckers,It's Great to Be Alive! [Live],"Oct 30, 2015",86,8.7,
drive by truckers,English Oceans,"Mar 4, 2014",78,7.4,
drive by truckers,Go-Go Boots,"Feb 15, 2011",78,7.6,
drive by truckers,The Big To-Do,"Mar 16, 2010",78,8.2,
drive by truckers,The Fine Print (A Collection Of Oddities And Rarities 2003-2008),"Sep 1, 2009",78,8.3,
drive by truckers,Brighter Than Creation's Dark,"Jan 22, 2008",83,8.8,
drive by truckers,A Blessing And A Curse,"Apr 18, 2006",78,8.8,
drive by truckers,The Dirty South,"Aug 24, 2004",87,8.9,
drive by truckers,Decoration Day,"Jun 17, 2003",87,8.4,
drive by truckers,Southern Rock Opera,"Jul 16, 2002",86,tbd,
kylesa,Exhausting Fire,"Oct 2, 2015",78,8.3,
kylesa,Ultraviolet,"May 28, 2013",78,7.6,
kylesa,"From the Vaults, Vol. 1","Nov 20, 2012",71,tbd,
kylesa,Spiral Shadow,"Oct 26, 2010",85,7.7,
kylesa,Static Tensions,"Mar 17, 2009",79,8.8,
clutch,Book of Bad Decisions,"Sep 7, 2018",79,tbd,
clutch,Psychic Warfare,"Oct 2, 2015",76,8.0,
clutch,Earth Rocker,"Mar 19, 2013",72,8.3,
clutch,Strange Cousins From The West,"Jul 14, 2009",72,8.4,
