artist,album,year,critic_score,user_score,comment
smokey,"How Far Will You Go: The S&M Recordings, 1973-81","Jun 23, 2015",75,tbd,
dave douglas,Spirit Moves,"Jun 16, 2009",87,tbd,
leon bridges,Good Thing,"May 4, 2018",74,7.1,
leon bridges,Coming Home,"Jun 23, 2015",78,7.9,
richard thompson,13 Rivers,"Sep 14, 2018",81,tbd,
richard thompson,Acoustic Classics II,"Aug 25, 2017",78,tbd,
richard thompson,Still,"Jun 23, 2015",80,tbd,
richard thompson,Acoustic Classics,"Jul 22, 2014",76,tbd,
richard thompson,Electric,"Feb 5, 2013",79,7.9,
richard thompson,Dream Attic,"Aug 31, 2010",77,8.0,
richard thompson,Sweet Warrior,"May 29, 2007",84,8.8,
richard thompson,Front Parlour Ballads,"Aug 9, 2005",75,7.7,
richard thompson,The Old Kit Bag,"May 6, 2003",81,8.4,
mewithoutyou,[Untitled],"Oct 5, 2018",77,tbd,
mewithoutyou,Pale Horses,"Jun 16, 2015",80,8.4,
mewithoutyou,Ten Stories,"May 15, 2012",84,8.7,
t. hardy morris,,,,,artist not found!
the national,I Am Easy to Find,"May 17, 2019",81,8.4,
the national,Sleep Well Beast,"Sep 8, 2017",85,8.5,
the national,Trouble Will Find Me,"May 21, 2013",84,8.7,
the national,High Violet,"May 11, 2010",85,8.9,
the national,Boxer,"May 22, 2007",86,8.8,
the national,Alligator,"Apr 12, 2005",82,8.8,
the national,The National,"Oct 27, 2003",tbd,7.8,
the national,Sad Songs For Dirty Lovers,"Sep 2, 2003",78,8.5,
son lux,Brighter Wounds,"Feb 9, 2018",77,8.0,
son lux,Bones,"Jun 23, 2015",66,7.2,
son lux,Lanterns,"Oct 29, 2013",75,7.8,
nate ruess,Grand Romantic,"Jun 16, 2015",61,5.2,
bomba estreo,,,,,artist not found!
desaparecidos,Payola,"Jun 23, 2015",76,7.7,
"s. araw ""trio"" xi",,,,,artist not found!
hunee,,,,,artist not found!
flo morrissey,"Gentlewoman, Ruby Man","Jan 13, 2017",73,6.4,
flo morrissey,Tomorrow Will Be Beautiful,"Jul 17, 2015",71,tbd,
nils frahm,All Melody,"Jan 26, 2018",83,8.1,
nils frahm,Collaborative Works,"Oct 30, 2015",81,tbd,
nils frahm,Late Night Tales,"Sep 11, 2015",81,7.8,
nils frahm,Music For The Motion Picture Victoria [OST],"Jun 23, 2015",77,7.7,
nils frahm,Spaces,"Nov 19, 2013",90,8.5,
nils frahm,Hero Brother,"Aug 20, 2013",79,7.8,
nils frahm,Felt,"Oct 11, 2011",87,8.5,
nils frahm,The Bells,"Mar 2, 2010",75,tbd,
tenement,,,,,artist not found!
jaakko eino kalevi,Out of Touch,"Oct 12, 2018",67,tbd,
jaakko eino kalevi,Jaakko Eino Kalevi,"Jun 16, 2015",77,tbd,
meg baird,Ghost Forests,"Nov 9, 2018",78,tbd,
meg baird,Don't Weigh Down the Light,"Jun 23, 2015",79,tbd,
meg baird,Seasons on Earth,"Sep 20, 2011",73,tbd,
giorgio moroder,Midnight Return: The Story of Billy Hayes and Turkey,"Jul 21, 2017",68,tbd,
giorgio moroder,Station to Station,"Aug 21, 2015",63,tbd,
giorgio moroder,Metropolis (re-release),"Jul 12, 2002",98,8.6,
todd terje,It's Album Time,"Apr 8, 2014",79,8.6,
todd terje,It's the Arps [EP],"Jan 9, 2012",80,9.0,
false,,,,,artist not found!
robert glasper trio,,,,,artist not found!
evan caminiti,Toxic City Music,"Mar 3, 2017",80,tbd,
evan caminiti,Meridian,"Jun 16, 2015",77,tbd,
evan caminiti,Dreamless Sleep,"Aug 21, 2012",78,tbd,
fucked up,Dose Your Dreams,"Oct 5, 2018",83,7.6,
fucked up,Year of the Hare [EP],"Jun 16, 2015",70,tbd,
fucked up,Glass Boys,"Jun 3, 2014",79,7.5,
fucked up,Year of the Tiger [EP],"Feb 6, 2012",tbd,tbd,
fucked up,David Comes To Life,"Jun 7, 2011",86,8.0,
fucked up,Couple Tracks: Singles 2002-2009,"Jan 26, 2010",82,tbd,
fucked up,Chemistry Of Common Life,"Oct 7, 2008",85,8.4,
fucked up,Hidden World,"Oct 10, 2006",73,tbd,
nick diamonds,City Of Quartz,"Jun 16, 2015",72,tbd,
klsch,,,,,artist not found!
namie amuro,,,,,artist not found!
dj koze,Knock Knock,"May 4, 2018",85,8.0,
dj koze,DJ-Kicks: DJ Koze,"Jun 15, 2015",81,8.8,
dj koze,Amygdala,"Apr 2, 2013",83,8.0,
high on fire,Electric Messiah,"Oct 5, 2018",83,7.6,
high on fire,Luminiferous,"Jun 16, 2015",82,7.4,
high on fire,"Spitting Fire Live, Vol. 1-2","Jul 9, 2013",72,tbd,
high on fire,De Vermis Mysteriis,"Apr 3, 2012",85,8.7,
high on fire,Snakes For The Divine,"Feb 23, 2010",80,6.8,
high on fire,Death Is This Communion,"Sep 18, 2007",80,8.3,
vattnet viskar,,,,,artist not found!
princess chelsea,,,,,artist not found!
ken mode,Loved,"Aug 31, 2018",84,tbd,
ken mode,Success,"Jun 16, 2015",65,tbd,
ken mode,Entrench,"Mar 19, 2013",84,7.7,
mates of state,You're Going to Make It [EP],"Jun 16, 2015",62,tbd,
mates of state,Mountaintops,"Sep 13, 2011",74,tbd,
mates of state,Re-Arrange Us,"May 20, 2008",71,8.4,
mates of state,Bring It Back,"Mar 21, 2006",74,8.4,
mates of state,Team Boo,"Sep 16, 2003",70,8.8,
sarah cracknell,Red Kite,"Jun 15, 2015",75,tbd,
sarah cracknell,Kelly's Locker [EP],"Sep 12, 2000",60,tbd,
helm,Chemical Flowers,"May 17, 2019",80,tbd,
helm,Olympic Mess,"Jun 23, 2015",75,tbd,
ffs,FFS,"Jun 9, 2015",78,8.0,
galcher lustwerk,,,,,artist not found!
ryn weaver,The Fool,"Jun 16, 2015",65,6.7,
sharon van etten,Remind Me Tomorrow,"Jan 18, 2019",86,8.1,
sharon van etten,(It Was) Because I Was In Love [Deluxe Reissue],"Nov 17, 2017",79,8.8,
sharon van etten,I Don't Want To Let You Down [EP],"Jun 9, 2015",83,8.0,
sharon van etten,Are We There,"May 27, 2014",86,8.6,
sharon van etten,Tramp,"Feb 7, 2012",81,8.5,
sharon van etten,Epic,"Sep 21, 2010",82,8.3,
heartless bastards,Restless Ones,"Jun 16, 2015",77,tbd,
heartless bastards,Arrow,"Feb 14, 2012",76,8.5,
heartless bastards,The Mountain,"Feb 3, 2009",75,8.7,
moritz von oswald trio,Sounding Lines,"Jun 9, 2015",57,tbd,
moritz von oswald trio,Fetch,"Jul 3, 2012",87,6.2,
moritz von oswald trio,Horizontal Structures,"Mar 15, 2011",79,tbd,
pins,Wild Nights,"Jun 9, 2015",70,8.1,
pins,Girls Like Us,"Sep 30, 2013",73,tbd,
bruce brubaker,,,,,artist not found!
sun kil moon,This Is My Dinner,"Nov 2, 2018",46,6.8,
sun kil moon,Common as Light and Love Are Red Valleys of Blood,"Feb 24, 2017",65,8.1,
sun kil moon,Jesu/Sun Kil Moon,"Jan 22, 2016",75,7.7,
sun kil moon,Universal Themes,"Jun 2, 2015",79,7.6,
sun kil moon,Benji,"Feb 11, 2014",85,8.5,
sun kil moon,Among the Leaves,"May 29, 2012",72,8.5,
sun kil moon,Admiral Fell Promises,"Jul 13, 2010",77,8.1,
sun kil moon,April,"Apr 1, 2008",80,8.8,
sun kil moon,Tiny Cities,"Nov 1, 2005",64,7.3,
sun kil moon,Ghosts Of The Great Highway,"Nov 4, 2003",84,8.9,
faith no more,Grand Theft Auto: San Andreas (PS2),"Oct 26, 2004",95,9.0,
faith no more,Madden NFL 2005 (PS2),"Aug 9, 2004",91,8.0,
institute,,,,,artist not found!
jason derulo,Everything Is 4,"Jun 2, 2015",67,4.2,
jason derulo,Tattoos,"Sep 24, 2013",49,3.2,
jason derulo,Future History,"Sep 27, 2011",59,3.3,
jason derulo,Jason Derulo,"Mar 2, 2010",56,4.2,
sweet john bloom,,,,,artist not found!
muse,Simulation Theory,"Nov 9, 2018",63,6.7,
muse,Drones,"Jun 9, 2015",63,7.2,
muse,The 2nd Law,"Oct 2, 2012",70,7.1,
muse,The Resistance,"Sep 15, 2009",72,8.1,
muse,Black Holes & Revelations,"Jul 11, 2006",75,8.7,
muse,Absolution,"Mar 23, 2004",72,8.7,
sightings,,,,,artist not found!
insect ark,,,,,artist not found!
stellar om source,,,,,artist not found!
prinzhorn dance school,Home Economics,"Jun 9, 2015",75,8.0,
prinzhorn dance school,Clay Class,"Jan 31, 2012",69,tbd,
nicolay,,,,,artist not found!
donnie trumpet & the social experiment,,,,,artist not found!
girlpool,What Chaos Is Imaginary,"Feb 1, 2019",74,7.0,
girlpool,Powerplant,"May 12, 2017",80,7.4,
girlpool,Before The World Was Big,"Jun 2, 2015",79,7.9,
girlpool,Girlpool [EP],"Dec 2, 2014",79,8.0,
goatsnake,Black Age Blues,"Jun 2, 2015",80,6.0,
the mothmen,,,,,artist not found!
time wharp,,,,,artist not found!
christopher owens,Chrissybaby Forever,"May 27, 2015",70,tbd,
christopher owens,A New Testament,"Sep 30, 2014",61,tbd,
christopher owens,Lysandre,"Jan 15, 2013",68,7.3,
eternal summers,Gold and Stone,"Jun 2, 2015",72,tbd,
eternal summers,The  Drop Beneath,"Mar 4, 2014",74,tbd,
eternal summers,Silver,"Sep 27, 2010",74,tbd,
akitsa,,,,,artist not found!
rachel grimes,The Clearing,"May 26, 2015",74,tbd,
the deslondes,The Deslondes,"Jun 9, 2015",78,tbd,
major lazer,Peace Is the Mission,"Jun 1, 2015",68,7.7,
major lazer,Apocalypse Soon [EP],"Mar 4, 2014",68,6.8,
major lazer,Free the Universe,"Apr 16, 2013",68,7.3,
major lazer,Lazers Never Die,"Jul 27, 2010",73,6.7,
major lazer,Guns Don't Kill People...Lazers Do,"Jun 16, 2009",77,8.7,
in camera,Era,"Jun 22, 2015",66,tbd,
zhala,,,,,artist not found!
florence and the machine,,,,,artist not found!
daughn gibson,Carnation,"Jun 2, 2015",68,4.3,
daughn gibson,Me Moan,"Jul 9, 2013",74,6.9,
daughn gibson,All Hell,"Apr 3, 2012",83,8.6,
nozinja,Nozinja Lodge,"Jun 2, 2015",78,tbd,
amir alexander,,,,,artist not found!
