artist,album,year,critic_score,user_score,comment
nonkeen,Oddments of the Gamble,"Aug 5, 2016",78,tbd,
nonkeen,The Gamble,"Feb 5, 2016",75,8.5,
gogo penguin,A Humdrum Star,"Feb 9, 2018",78,8.2,
gogo penguin,Man Made Object,"Feb 5, 2016",72,8.4,
foxes,All I Need,"Feb 5, 2016",67,8.4,
foxes,Glorious,"Mar 11, 2014",61,8.1,
"vic spencer, chris crack",,,,,artist not found!
milk n cookies,,,,,artist not found!
jeb loy nichols,Country Hustle,"Apr 7, 2017",81,tbd,
essaie pas,New Path,"Mar 16, 2018",80,tbd,
essaie pas,Demain Est une Autre Nuit,"Feb 19, 2016",76,tbd,
eric prydz,,,,,artist not found!
cross record,Cross Record,"Aug 2, 2019",77,tbd,
cross record,Wabi Sabi,"Jan 29, 2016",78,tbd,
nap eyes,I'm Bad Now,"Mar 9, 2018",77,6.3,
nap eyes,Thought Rock Fish Scale,"Feb 5, 2016",74,6.8,
nap eyes,Whine of the Mystic,"Jul 10, 2015",71,tbd,
alex smoke,Love Over Will,"Jan 22, 2016",73,tbd,
djds,Stand Up and Speak,"Jan 29, 2016",63,tbd,
black moth super rainbow,Panic Blooms,"May 4, 2018",72,7.1,
black moth super rainbow,Cobra Juicy,"Oct 23, 2012",72,8.7,
black moth super rainbow,Eating Us,"May 26, 2009",74,8.6,
freakwater,Scheherazade,"Feb 5, 2016",83,tbd,
charlie puth,Voicenotes,"May 11, 2018",67,7.9,
charlie puth,Nine Track Mind,"Jan 29, 2016",37,4.6,
king,Furious 7,"Apr 3, 2015",67,6.8,
king,Selma,"Dec 25, 2014",88,7.2,
king,Dumb and Dumber To,"Nov 14, 2014",36,5.5,
king,Addicted,"Oct 10, 2014",32,tbd,
king,Kill the Messenger,"Oct 10, 2014",60,7.2,
king,Let's Be Cops,"Aug 13, 2014",30,6.4,
king,Transformers: Age Of Extinction,"Jun 27, 2014",32,4.4,
king,Million Dollar Arm,"May 16, 2014",56,7.1,
king,Sabotage,"Mar 28, 2014",41,5.3,
king,Tyler Perry's The Single Moms Club,"Mar 14, 2014",31,2.6,
king,Last Vegas,"Nov 1, 2013",48,6.9,
king,Prisoners,"Sep 20, 2013",74,8.6,
king,Bounce: Behind the Velvet Rope,"Sep 7, 2001",36,tbd,
chester watson,,,,,artist not found!
diiv,Is the Is Are,"Feb 5, 2016",72,7.6,
diiv,Oshin,"Jun 26, 2012",80,8.5,
majid jordan,Majid Jordan,"Feb 5, 2016",69,7.3,
field music,Open Here,"Feb 2, 2018",81,7.9,
field music,Commontime,"Feb 5, 2016",79,8.5,
field music,Music For Drifters,"Jul 24, 2015",76,tbd,
field music,Field Music Play...,"Oct 1, 2012",75,tbd,
field music,Plumb,"Feb 21, 2012",77,8.1,
field music,Field Music (Measure),"Feb 16, 2010",79,8.3,
field music,Tones Of Town,"Feb 13, 2007",80,8.8,
field music,Field Music,"Apr 11, 2006",77,8.4,
black tusk,Pillars of Ash,"Jan 29, 2016",80,7.2,
black tusk,Tend No Wounds [EP],"Jul 23, 2013",55,tbd,
a pleasure,,,,,artist not found!
rihanna,Ocean's 8,"Jun 8, 2018",61,5.3,
rihanna,Valerian and the City of a Thousand Planets,"Jul 21, 2017",51,6.4,
rihanna,The First Monday in May,"Apr 15, 2016",57,7.0,
rihanna,Home,"Mar 27, 2015",55,tbd,
rihanna,This Is the End,"Jun 12, 2013",67,7.1,
rihanna,Fast & Furious 6,"May 24, 2013",61,6.2,
rihanna,Katy Perry: Part of Me,"Jul 5, 2012",57,6.4,
rihanna,Battleship,"May 18, 2012",41,4.9,
rihanna,Annette,TBA,tbd,tbd,
lucinda williams,This Sweet Old World,"Sep 29, 2017",86,tbd,
lucinda williams,The  Ghosts of Highway 20,"Feb 5, 2016",83,7.5,
lucinda williams,Down Where the Spirit Meets the Bone,"Sep 30, 2014",83,8.3,
lucinda williams,Lucinda Williams [Reissue],"Jan 14, 2014",97,7.7,
lucinda williams,Blessed,"Mar 1, 2011",79,7.8,
lucinda williams,Little Honey,"Oct 14, 2008",72,7.5,
lucinda williams,West,"Feb 13, 2007",69,7.7,
lucinda williams,Live @ The Fillmore,"May 10, 2005",73,7.6,
lucinda williams,World Without Tears,"Apr 8, 2003",87,8.9,
lucinda williams,Essence,"Jun 5, 2001",82,7.8,
saul williams,MartyrLoserKing,"Jan 29, 2016",78,7.6,
saul williams,Volcanic Sunlight,"May 10, 2011",73,tbd,
lion babe,Cosmic Wind,"Mar 29, 2019",67,tbd,
lion babe,Begin,"Feb 5, 2016",63,7.9,
african head charge,,,,,artist not found!
sunflower bean,King Of The Dudes [EP],"Jan 25, 2019",74,tbd,
sunflower bean,Twentytwo in Blue,"Mar 23, 2018",78,7.4,
sunflower bean,Human Ceremony,"Feb 5, 2016",73,7.4,
surgeon,,,,,artist not found!
benji hughes,Songs in the Key of Animals,"Jan 29, 2016",57,tbd,
benji hughes,A Love Extreme,"Jul 22, 2008",68,tbd,
sia,1000 Forms of Fear,"Jul 8, 2014",76,8.8,
sia,We Are Born,"Jun 22, 2010",68,8.8,
sia,Some People Have Real Problems,"Jan 8, 2008",64,8.8,
sia,Colour The Small One,"Jan 10, 2006",77,8.9,
lee hazlewood,There's a Dream I've Been Saving: 1966-1971,"Nov 26, 2013",89,7.3,
lee hazlewood,A House Safe for Tigers [OST],"Aug 21, 2012",80,tbd,
lee hazlewood,"The LHI Years: Singles, Nudes & Backsides (1968-71)","May 1, 2012",83,tbd,
money,Suicide Songs,"Jan 29, 2016",78,7.1,
money,The Shadow of Heaven,"Aug 26, 2013",78,7.2,
conrad keely,Original Machines,"Jan 22, 2016",64,tbd,
basement,Promise Everything,"Jan 29, 2016",75,7.0,
bloc party,Hymns,"Jan 29, 2016",55,5.6,
bloc party,The Nextwave Sessions [EP],"Aug 13, 2013",63,7.5,
bloc party,Four,"Aug 21, 2012",68,7.6,
