artist,album,year,critic_score,user_score,comment
mark fell,Sentielle Objectif Actualite,"Sep 11, 2012",76,tbd,
mndr,Feed Me Diamonds,"Aug 14, 2012",62,tbd,
cat power,Wanderer,"Oct 5, 2018",79,8.0,
cat power,Sun,"Sep 4, 2012",78,8.2,
cat power,Dark End Of The Street [EP],"Dec 9, 2008",62,6.3,
cat power,Jukebox,"Jan 22, 2008",72,8.0,
cat power,The Greatest,"Jan 24, 2006",80,8.3,
cat power,You Are Free,"Feb 18, 2003",82,8.6,
cat power,The Covers Record,"Mar 21, 2000",81,8.3,
lace curtains,,,,,artist not found!
andrew w.k.,You're Not Alone,"Mar 2, 2018",77,8.0,
andrew w.k.,55 Cadillac,"Sep 8, 2009",59,tbd,
andrew w.k.,The Wolf,"Sep 9, 2003",78,7.9,
andrew w.k.,I Get Wet,"Mar 26, 2002",64,7.6,
xxl,Puff O'Gigio,"Dec 7, 2018",72,tbd,
nihill,Verdonkermaan,"Aug 21, 2012",74,tbd,
blu & exile,,,,,artist not found!
jj doom,Keys to the Kuffs,"Aug 21, 2012",74,8.5,
ombre,Believe You Me,"Aug 21, 2012",75,tbd,
delicate steve,This Is Steve,"Jan 27, 2017",67,tbd,
delicate steve,Positive Force,"Jul 10, 2012",78,8.0,
delicate steve,Wondervisions,"Jan 25, 2011",84,8.7,
harry pussy,,,,,artist not found!
matthew dear,Bunny,"Oct 12, 2018",76,7.5,
matthew dear,DJ-Kicks,"Jan 27, 2017",82,tbd,
matthew dear,Beams,"Aug 28, 2012",78,8.6,
matthew dear,Headcage [EP],"Jan 17, 2012",71,tbd,
matthew dear,Black City,"Aug 17, 2010",78,8.3,
matthew dear,Asa Breed,"Jun 5, 2007",73,8.1,
stagnant pools,Geist,"Jun 10, 2014",67,tbd,
stagnant pools,Temporary Room,"Aug 7, 2012",79,tbd,
divine fits,A Thing Called Divine Fits,"Aug 28, 2012",77,8.4,
beanie sigel,Death of a Dynasty,"Apr 29, 2005",41,6.7,
beanie sigel,State Property 2,"Apr 13, 2005",33,4.8,
beanie sigel,State Property,"Jan 18, 2002",9,3.2,
beanie sigel,Backstage,"Sep 8, 2000",29,1.3,
nathan fake,Sunder [EP],"Feb 23, 2018",83,tbd,
nathan fake,Providence,"Mar 10, 2017",73,tbd,
nathan fake,Steam Days,"Aug 27, 2012",67,tbd,
nathan fake,Hard Islands,"May 18, 2009",67,tbd,
poor moon,Poor Moon,"Aug 28, 2012",64,tbd,
poor moon,Illusion [EP],"Mar 27, 2012",57,tbd,
ariel pink's haunted graffiti,,,,,artist not found!
the black swans,Occasion for Song,"Jul 31, 2012",78,tbd,
the black swans,Don't Blame the Stars,"May 31, 2011",78,tbd,
spector,Moth Boys,"Aug 21, 2015",67,8.0,
redd kross,Beyond the Door,"Aug 23, 2019",78,7.5,
redd kross,Researching the Blues,"Aug 7, 2012",81,8.5,
opossom,,,,,artist not found!
ride,This Is Not a Safe Place,"Aug 16, 2019",70,8.2,
ride,Weather Diaries,"Jun 16, 2017",73,7.5,
mungolian jet set,Mungodelics,"Aug 21, 2012",70,tbd,
mungolian jet set,Schlungs,"Sep 20, 2011",tbd,tbd,
dabke,,,,,artist not found!
the darkness,Pinewood Smile,"Oct 6, 2017",71,7.4,
the darkness,Last of Our Kind,"Jun 2, 2015",63,7.7,
the darkness,Hot Cakes,"Aug 21, 2012",67,7.5,
the darkness,One Way Ticket To Hell... And Back,"Nov 29, 2005",68,7.5,
the darkness,Permission To Land,"Sep 16, 2003",79,8.4,
ice choir,,,,,artist not found!
cid rim,,,,,artist not found!
ash borer,Cold of Ages,"Aug 20, 2012",77,tbd,
archers of loaf,Vee Vee [Remastered],"Feb 21, 2012",86,8.4,
archers of loaf,Icky Mettle [Deluxe Edition],"Aug 2, 2011",94,8.6,
jukebox the ghost,Safe Travels,"Jun 12, 2012",70,tbd,
jukebox the ghost,Everything Under the Sun,"Sep 7, 2010",76,tbd,
lorelei,Enterprising Sidewalks,"Aug 14, 2012",75,tbd,
roxy music,,,,,artist not found!
alice cohen,,,,,artist not found!
nina sky,,,,,artist not found!
oneman,,,,,artist not found!
janka nabay and the bubu gang,,,,,artist not found!
dead can dance,Dionysus,"Nov 2, 2018",78,7.9,
dead can dance,Anastasis,"Aug 14, 2012",69,8.2,
the locust,,,,,artist not found!
dignan porch,Nothing Bad Will Ever Happen,"Aug 14, 2012",66,tbd,
"david lynch, alan splet",,,,,artist not found!
willits + sakamoto,,,,,artist not found!
hour of 13,,,,,artist not found!
"domo genesis, the alchemist",,,,,artist not found!
wishmountain,,,,,artist not found!
samara lubelski,,,,,artist not found!
seams,Quarters,"Sep 30, 2013",65,tbd,
husky,Forever So,"Jul 10, 2012",64,8.0,
three mile pilot,The Inevitable Past Is the Future Forgotten,"Sep 28, 2010",75,tbd,
the books,The Way Out,"Jul 20, 2010",81,8.3,
the books,Lost And Safe,"Apr 5, 2005",84,8.6,
the books,The Lemon Of Pink,"Oct 14, 2003",86,8.7,
fergus & geronimo,,,,,artist not found!
troy ave,Major Without a Deal,"Jun 9, 2015",61,4.5,
bonde do rol,,,,,artist not found!
antibalas,Where the Gods Are in Peace,"Sep 15, 2017",81,7.3,
antibalas,Antibalas,"Aug 7, 2012",78,tbd,
antibalas,Security,"Mar 6, 2007",75,tbd,
glacial,,,,,artist not found!
evoken,Atra Mors,"Jul 31, 2012",82,tbd,
samothrace,,,,,artist not found!
pierre schaeffer,,,,,artist not found!
