artist,album,year,critic_score,user_score,comment
the smashing pumpkins,Saturday Night Live: Season 24,"Sep 26, 1998",tbd,tbd,
the smashing pumpkins,Saturday Night Live: Season 21,"Sep 30, 1995",tbd,tbd,
the smashing pumpkins,Saturday Night Live: Season 19,"Sep 25, 1993",tbd,tbd,
los campesinos!,Sick Scenes,"Feb 24, 2017",74,7.5,
los campesinos!,A Los Campesinos! Christmas [EP],"Dec 8, 2014",75,8.2,
los campesinos!,No Blues,"Oct 29, 2013",79,8.6,
los campesinos!,Hello Sadness,"Nov 15, 2011",76,7.7,
los campesinos!,Romance Is Boring,"Jan 26, 2010",75,8.2,
los campesinos!,"We are Beautiful, We Are Doomed","Nov 25, 2008",82,8.3,
los campesinos!,"Hold On Now, Youngster","Apr 1, 2008",81,8.7,
chumped,,,,,artist not found!
old man gloom,,,,,artist not found!
flake music,,,,,artist not found!
giant squid,,,,,artist not found!
steffi,World of the Waking State,"Sep 22, 2017",84,tbd,
steffi,Fabric 94,"Jun 16, 2017",82,tbd,
steffi,Power of Anonymity,"Nov 25, 2014",76,tbd,
steffi,"Panorama Bar, Vol. 05","May 13, 2013",84,7.6,
diplo,Express Yourself [EP],"Jun 12, 2012",68,6.8,
diplo,Vicki Leekx,"Dec 31, 2010",75,8.0,
diplo,Blow Your Head: Diplo Presents Dubstep,"Nov 2, 2010",67,tbd,
diplo,Lazers Never Die,"Jul 27, 2010",73,6.7,
diplo,MAYA,"Jul 13, 2010",68,8.5,
diplo,Decent Work For Decent Pay,"Feb 3, 2009",60,4.2,
mr. oizo,All Wet,"Sep 30, 2016",59,7.5,
mr. oizo,Stade 2,"Nov 29, 2011",59,7.8,
mr. oizo,Lambs Anger,"Jan 27, 2009",68,7.9,
juju & jordash,,,,,artist not found!
silk rhodes,Silk Rhodes,"Dec 2, 2014",76,tbd,
sd,,,,,artist not found!
wu tang clan,A Better Tomorrow,"Dec 2, 2014",60,6.6,
wu tang clan,Legendary Weapons,"Jul 26, 2011",61,7.3,
wu tang clan,Return Of The Wu & Friends,"Feb 16, 2010",68,7.2,
wu tang clan,Chamber Music,"Jun 30, 2009",75,7.9,
wu tang clan,8 Diagrams,"Dec 11, 2007",73,8.4,
wu tang clan,Iron Flag,"Dec 18, 2001",69,8.4,
wu tang clan,"The ""W""","Nov 21, 2000",80,8.8,
"brian eno, jon hassell",,,,,artist not found!
big k.r.i.t.,,,,,artist not found!
at the gates,To Drink from the Night Itself,"May 18, 2018",78,7.4,
at the gates,At War with Reality,"Oct 28, 2014",77,8.4,
"merzbow, full of hell",,,,,artist not found!
she & him,,,,,artist not found!
mark mcguire,Beyond Belief,"Nov 13, 2015",80,tbd,
mark mcguire,Along the Way,"Feb 4, 2014",75,7.3,
mark mcguire,Get Lost,"Sep 26, 2011",65,tbd,
mark mcguire,Living with Yourself,"Oct 12, 2010",79,tbd,
trash kit,Horizon,"Jul 5, 2019",80,5.4,
frank & tony,,,,,artist not found!
songs: ohia,,,,,artist not found!
rl grime,Nova,"Jul 27, 2018",57,tbd,
raspberry bulbs,,,,,artist not found!
gabriel saloman,,,,,artist not found!
mouse on mars,Dimensional People,"Apr 13, 2018",71,7.5,
mouse on mars,Parastrophics,"Feb 28, 2012",74,8.0,
mouse on mars,Varcharz,"Sep 12, 2006",71,7.4,
mouse on mars,Radical Connector,"Aug 24, 2004",75,tbd,
mouse on mars,Idiology,"Apr 24, 2001",83,7.7,
hound,,,,,artist not found!
