artist,album,year,critic_score,user_score,comment
lush,Blind Spot [EP],"Apr 15, 2016",76,tbd,
lush,Chorus [Box Set],"Dec 11, 2015",85,7.6,
drake,Scorpion,"Jun 29, 2018",67,3.8,
drake,More Life [Mixtape],"Mar 18, 2017",79,6.8,
drake,VIEWS,"Apr 29, 2016",69,5.7,
drake,If You're Reading This It's Too Late [Mixtape],"Feb 13, 2015",78,7.7,
drake,Nothing Was the Same,"Sep 24, 2013",79,7.5,
drake,Take Care,"Nov 15, 2011",78,7.9,
drake,Thank Me Later,"Jun 15, 2010",75,6.9,
drake,So Far Gone [EP],"Sep 15, 2009",76,6.5,
drake,So Far Gone [Mixtape],"Feb 13, 2009",81,7.8,
anna wise,,,,,artist not found!
alarm will sound,Steve Reich: Radio Rewrite,"Sep 30, 2014",78,tbd,
"prince, the revolution",,,,,artist not found!
"prince, the new power generation",,,,,artist not found!
wire,Document & Eyewitness 1979-1980,"Aug 26, 2014",63,tbd,
wire,Change Becomes Us,"Mar 26, 2013",78,8.3,
wire,The Black Session [Live],"Feb 14, 2012",70,tbd,
wire,Red Barked Tree,"Jan 11, 2011",77,6.9,
wire,Object 47,"Jul 15, 2008",77,7.7,
wire,Send,"Apr 28, 2003",84,8.0,
wire,Read & Burn 02 [EP],"Oct 1, 2002",82,tbd,
wire,Read & Burn 01 [EP],"Jun 25, 2002",78,7.7,
dej loaf,#AndSeeThatsTheThing [EP],"Jul 24, 2015",69,tbd,
dlek,,,,,artist not found!
horse lords,,,,,artist not found!
"ensemble dal niente, deerhoof",,,,,artist not found!
susanna,Go Dig My Grave,"Feb 9, 2018",74,tbd,
susanna,Triangle,"Apr 22, 2016",75,tbd,
susanna,Wild Dog,"May 8, 2012",78,tbd,
audio push,,,,,artist not found!
beyonc,,,,,artist not found!
a$ap ferg,,,,,artist not found!
cullen omori,The Diet,"Aug 17, 2018",69,tbd,
cullen omori,New Misery,"Mar 18, 2016",72,tbd,
antwon,,,,,artist not found!
andy stott,Too Many Voices,"Apr 22, 2016",82,7.4,
andy stott,Faith in Strangers,"Nov 18, 2014",83,8.1,
andy stott,Luxury Problems,"Nov 6, 2012",86,8.5,
andy stott,Passed Me By [EP],"Nov 22, 2011",82,8.8,
andy stott,We Stay Together [EP],"Nov 8, 2011",85,8.1,
etta james,The  Dreamer,"Nov 8, 2011",78,tbd,
etta james,The Essential Modern Records Collection,"Apr 5, 2011",85,tbd,
etta james,Matriarch Of The Blues,"Dec 12, 2000",69,tbd,
ulver,The  Assassination of Julius Caesar,"Apr 7, 2017",82,8.1,
ulver,ATGCLVLSSCAP,"Jan 22, 2016",71,7.7,
ulver,Terrestrials,"Feb 4, 2014",78,7.3,
kyle craft,Showboat Honey,"Jul 12, 2019",78,tbd,
kyle craft,Full Circle Nightmare,"Feb 2, 2018",67,7.4,
kyle craft,Dolls Of Highland,"Apr 29, 2016",79,7.6,
rogue wave,Delusions of Grand Fur,"Apr 29, 2016",68,tbd,
rogue wave,Nightingale Floors,"Jun 4, 2013",66,7.0,
rogue wave,Permalight,"Mar 2, 2010",64,7.4,
rogue wave,Asleep At Heaven's Gate,"Sep 18, 2007",67,7.8,
rogue wave,Descended Like Vultures,"Oct 25, 2005",72,8.3,
rogue wave,Out Of The Shadow,"Jul 13, 2004",79,7.5,
john carpenter,Halloween Ends,"Oct 15, 2021",tbd,tbd,
john carpenter,Halloween Kills,"Oct 16, 2020",tbd,tbd,
john carpenter,Halloween,"Oct 19, 2018",67,6.3,
john carpenter,The Ward,"Jul 8, 2011",38,7.2,
john carpenter,Halloween (2007),"Aug 31, 2007",47,5.6,
john carpenter,The Fog,"Oct 14, 2005",27,2.2,
john carpenter,Assault on Precinct 13,"Jan 19, 2005",54,8.0,
john carpenter,Halloween: Resurrection,"Jul 12, 2002",19,2.6,
john carpenter,Ghosts of Mars,"Aug 24, 2001",35,5.0,
john carpenter,Vampires,"Oct 30, 1998",42,1.7,
john carpenter,Halloween H20: 20 Years Later,"Aug 5, 1998",52,7.0,
john carpenter,Escape from L.A.,"Aug 9, 1996",54,6.6,
john carpenter,Halloween: The Curse of Michael Myers,"Sep 29, 1995",10,5.8,
john carpenter,Village of the Damned,"Apr 28, 1995",41,6.3,
john carpenter,In the Mouth of Madness,"Feb 3, 1995",53,6.8,
john carpenter,Memoirs of an Invisible Man,"Feb 28, 1992",48,6.1,
john carpenter,Halloween 5: The Revenge of Michael Myers,"Oct 13, 1989",28,6.0,
john carpenter,They Live,"Nov 4, 1988",54,7.9,
john carpenter,Prince of Darkness,"Oct 23, 1987",50,8.5,
john carpenter,Big Trouble in Little China,"Jul 2, 1986",53,8.4,
john carpenter,Starman,"Dec 14, 1984",71,8.2,
john carpenter,The Philadelphia Experiment,"Aug 3, 1984",44,tbd,
john carpenter,Christine,"Dec 9, 1983",57,8.4,
john carpenter,Halloween III: Season of the Witch,"Oct 22, 1982",50,5.6,
john carpenter,The Thing,"Jun 25, 1982",57,8.8,
john carpenter,Halloween II,"Oct 30, 1981",40,7.0,
john carpenter,Escape from New York,"Jul 10, 1981",76,7.4,
john carpenter,The Fog,"Feb 8, 1980",55,6.8,
john carpenter,Halloween,"Oct 25, 1978",81,8.8,
john carpenter,Eyes of Laura Mars,"Aug 2, 1978",49,tbd,
