artist,album,year,critic_score,user_score,comment
meatbodies,Alice,"Feb 10, 2017",75,tbd,
meatbodies,Meatbodies,"Oct 14, 2014",74,tbd,
foxygen,Seeing Other People,"Apr 26, 2019",68,7.8,
foxygen,Hang,"Jan 20, 2017",76,8.0,
foxygen,...And Star Power,"Oct 14, 2014",62,5.9,
foxygen,We Are the 21st Century Ambassadors of Peace & Magic,"Jan 22, 2013",80,8.6,
foxygen,Take the Kids Off Broadway,"Jul 24, 2012",80,8.6,
stars,No One Is Lost,"Oct 14, 2014",74,6.6,
stars,The North,"Sep 4, 2012",70,7.5,
stars,The Five Ghosts,"Jun 22, 2010",70,7.8,
stars,In Our Bedroom After The War,"Sep 25, 2007",70,7.4,
stars,Set Yourself On Fire,"Mar 8, 2005",81,8.8,
stars,Heart,"Aug 26, 2003",80,8.8,
dads,I'll Be the Tornado,"Oct 14, 2014",81,tbd,
absolutely free,Absolutely Free,"Oct 14, 2014",78,tbd,
xylouris white,Mother,"Jan 19, 2018",78,7.6,
xylouris white,Black Peak,"Oct 7, 2016",82,tbd,
ex hex,It's Real,"Mar 22, 2019",77,7.1,
ex hex,Rips,"Oct 7, 2014",84,8.1,
vashti bunyan,Heartleap,"Oct 7, 2014",82,8.7,
vashti bunyan,Lookaftering,"Oct 25, 2005",85,8.1,
marianne faithfull,Negative Capability,"Nov 2, 2018",88,7.9,
marianne faithfull,No Exit [Live],"Sep 30, 2016",76,tbd,
marianne faithfull,Give My Love to London,"Nov 11, 2014",80,7.3,
marianne faithfull,Horses and High Heels,"Jun 28, 2011",65,tbd,
marianne faithfull,"Easy Come, Easy Go","Mar 17, 2009",76,8.5,
marianne faithfull,Before The Poison,"Jan 25, 2005",76,8.3,
marianne faithfull,Kissin' Time,"Aug 13, 2002",74,7.5,
kode9 & the spaceape,,,,,artist not found!
single mothers,Through a Wall,"Oct 26, 2018",74,tbd,
single mothers,Our Pleasure,"Jun 16, 2017",81,tbd,
single mothers,Negative Qualities,"Oct 7, 2014",77,tbd,
iceage,Beyondless,"May 4, 2018",83,8.1,
iceage,Plowing Into the Field of Love,"Oct 7, 2014",76,8.3,
iceage,You're Nothing,"Feb 19, 2013",80,7.7,
iceage,New Brigade,"Jun 21, 2011",85,8.2,
sbtrkt,Wonder Where We Land,"Oct 7, 2014",71,7.1,
sbtrkt,SBTRKT,"Jun 28, 2011",76,8.2,
sam amidon,The Following Mountain,"May 26, 2017",73,tbd,
sam amidon,Lily-O,"Sep 30, 2014",80,tbd,
sam amidon,Bright Sunny South,"May 14, 2013",80,tbd,
sam amidon,I See The Sign,"Apr 13, 2010",86,8.6,
darkspace,,,,,artist not found!
zola jesus,Okovi,"Sep 8, 2017",79,7.7,
zola jesus,Taiga,"Oct 7, 2014",66,6.9,
zola jesus,Versions,"Aug 20, 2013",74,7.8,
zola jesus,Conatus,"Oct 4, 2011",79,8.6,
the vaselines,V for Vaselines,"Oct 7, 2014",68,tbd,
the vaselines,Sex with an X,"Sep 14, 2010",65,tbd,
the vaselines,Enter The Vaselines,"May 5, 2009",85,8.2,
excepter,Presidence,"Feb 16, 2010",65,tbd,
