artist,album,year,critic_score,user_score,comment
tony allen,The Source,"Sep 8, 2017",83,tbd,
tony allen,Film of Life,"Oct 14, 2014",82,tbd,
tony allen,Rocket Juice & the Moon,"Mar 26, 2012",71,6.6,
giraffage,,,,,artist not found!
jay shepheard,,,,,artist not found!
ariel kalma,,,,,artist not found!
faust,Something Dirty,"Feb 1, 2011",72,tbd,
faust,C'est Com...Com...Complique,"Mar 3, 2009",73,tbd,
barnt,Magazine 13,"Nov 25, 2014",80,tbd,
fugazi,First Demo,"Nov 18, 2014",79,tbd,
fugazi,The Argument,"Oct 16, 2001",87,8.7,
buzzcocks,The Way,"Nov 18, 2014",67,tbd,
buzzcocks,Flat-Pack Philosophy,"Mar 7, 2006",71,tbd,
buzzcocks,Buzzcocks [2003],"Mar 18, 2003",70,5.8,
robert wyatt,Different Every Time,"Nov 17, 2014",84,tbd,
robert wyatt,For the Ghosts Within,"Nov 9, 2010",82,tbd,
robert wyatt,Comicopera,"Oct 9, 2007",86,8.6,
serengeti,Testarossa,"May 6, 2016",76,tbd,
serengeti,Kenny Dennis LP,"Jun 25, 2013",80,tbd,
serengeti,C.A.R.,"Jun 26, 2012",78,tbd,
serengeti,Family and Friends,"Jul 19, 2011",78,tbd,
"savages, bo ningen",,,,,artist not found!
bryan ferry,Bitter-Sweet,"Nov 30, 2018",81,tbd,
bryan ferry,Avonmore,"Nov 17, 2014",71,7.9,
bryan ferry,Olympia,"Oct 25, 2010",72,7.2,
bryan ferry,Dylanesque,"Jun 19, 2007",69,7.7,
bryan ferry,Frantic,"May 21, 2002",77,8.7,
jesse ruins,,,,,artist not found!
ariel pink,Dedicated to Bobby Jameson,"Sep 15, 2017",79,7.9,
ariel pink,Myths 002 [EP],"Jan 27, 2017",70,tbd,
ariel pink,Pom Pom,"Nov 17, 2014",75,8.6,
dan bodan,Soft,"Oct 27, 2014",64,tbd,
tv on the radio,Seeds,"Nov 17, 2014",78,7.6,
tv on the radio,Nine Types of Light,"Apr 12, 2011",82,8.0,
tv on the radio,"Dear Science,","Sep 23, 2008",88,8.8,
tv on the radio,Return To Cookie Mountain,"Sep 12, 2006",88,8.1,
tv on the radio,"Desperate Youth, Blood Thirsty Babes","Mar 9, 2004",79,8.3,
dean blunt,Black Metal,"Nov 4, 2014",79,8.4,
dean blunt,The Redeemer,"Apr 30, 2013",71,8.2,
dean blunt,The Narcissist II [Mixtape],"Nov 27, 2012",69,tbd,
iamamiwhoami,Blue,"Nov 11, 2014",73,8.6,
iamamiwhoami,bounty,"Jun 18, 2013",71,8.7,
iamamiwhoami,Kin,"Nov 6, 2012",74,8.8,
atriarch,,,,,artist not found!
ryksopp,The  Inevitable End,"Nov 10, 2014",75,8.5,
ryksopp,Do It Again,"May 26, 2014",76,8.4,
ryksopp,LateNightTales,"Jun 25, 2013",75,7.6,
ryksopp,Senior,"Nov 23, 2010",61,7.9,
ryksopp,Junior,"Mar 24, 2009",74,8.7,
ryksopp,The Understanding,"Jul 12, 2005",68,8.1,
ryksopp,Melody A.M.,"Oct 15, 2002",81,8.7,
bedhead,1992-1998 [Box Set],"Nov 11, 2014",87,tbd,
hookworms,Microshift,"Feb 2, 2018",87,7.8,
hookworms,The Hum,"Nov 11, 2014",80,7.9,
hookworms,Pearl Mystic,"Apr 2, 2013",77,8.4,
ex cops,True Hallucinations,"Jan 22, 2013",80,6.5,
2562,Fever,"Apr 4, 2011",79,tbd,
2562,Unbalance,"Nov 10, 2009",75,tbd,
parkay quarts,,,,,artist not found!
captain beefheart,Sun Zoom Spark: 1970 to 1972 [Box Set],"Nov 11, 2014",89,tbd,
cult of youth,Final Days,"Nov 11, 2014",80,tbd,
