artist,album,year,critic_score,user_score,comment
rick ross,Black Market,"Dec 4, 2015",61,6.6,
rick ross,Hood Billionaire,"Nov 24, 2014",54,2.3,
rick ross,Mastermind,"Mar 4, 2014",68,6.8,
rick ross,"God Forgives, I Don't","Jul 31, 2012",70,6.1,
rick ross,Rich Forever,"Jan 6, 2012",70,5.2,
rick ross,Teflon Don,"Jul 20, 2010",79,7.0,
rick ross,Deeper Than Rap,"Apr 21, 2009",73,7.5,
rick ross,Trilla,"Mar 11, 2008",60,6.6,
pimp c,,,,,artist not found!
g eazy,The Beautiful & Damned,"Dec 15, 2017",59,6.0,
g eazy,When It's Dark Out,"Dec 4, 2015",74,7.1,
ema,The  Future's Void,"Apr 8, 2014",80,8.1,
ema,Past Life Martyred Saints,"May 10, 2011",82,7.6,
gum,,,,,artist not found!
bing & ruth,,,,,artist not found!
deantoni parks,,,,,artist not found!
the velvet underground,The Complete Matrix Tapes [Box Set],"Nov 20, 2015",86,8.4,
the velvet underground,Loaded [Re-Loaded 45th Anniversary Edition Box Set],"Oct 30, 2015",83,8.2,
the velvet underground,The Velvet Underground [45th Anniversary Super Deluxe Edition],"Nov 24, 2014",98,8.4,
jennylee,,,,,artist not found!
nadia reid,Preservation,"Mar 3, 2017",84,7.8,
nadia reid,Listen to Formation Look for the Signs,"Nov 27, 2015",81,tbd,
stephan mathieu,,,,,artist not found!
cassie ramone,Christmas in Reno,"Dec 11, 2015",67,tbd,
cassie ramone,The Babies,"Feb 14, 2011",70,8.4,
laddio bolocko,,,,,artist not found!
coldplay,Kaleidoscope EP,"Jul 14, 2017",63,7.1,
coldplay,A Head Full of Dreams,"Dec 4, 2015",60,6.7,
coldplay,Ghost Stories,"May 19, 2014",61,7.3,
coldplay,Mylo Xyloto,"Oct 24, 2011",65,7.3,
coldplay,Prospekt's March [EP],"Nov 25, 2008",67,8.2,
coldplay,Viva La Vida,"Jun 17, 2008",72,8.3,
coldplay,X&Y,"Jun 7, 2005",72,7.9,
coldplay,A Rush Of Blood To The Head,"Aug 27, 2002",80,8.9,
coldplay,Parachutes,"Nov 7, 2000",72,8.6,
zora jones,,,,,artist not found!
lubomyr melnyk,Fallen Trees,"Dec 7, 2018",82,tbd,
lubomyr melnyk,Rivers and Streams,"Nov 27, 2015",79,tbd,
sunn o))),Life Metal,"Apr 19, 2019",85,7.3,
sunn o))),Kannon,"Dec 4, 2015",81,6.4,
sunn o))),Soused,"Oct 21, 2014",83,7.4,
sunn o))),Terrestrials,"Feb 4, 2014",78,7.3,
sunn o))),The Iron Soul Of Nothing,"Nov 28, 2011",75,tbd,
sunn o))),Monoliths & Dimensions,"May 26, 2009",88,6.9,
pope francis,Pope Francis - A Man of His Word,"May 18, 2018",63,5.1,
pope francis,Before the Flood,"Oct 21, 2016",63,8.0,
babyface,Playlist,"Sep 18, 2007",74,tbd,
babyface,Grown & Sexy,"Jul 26, 2005",51,7.3,
magic circle,,,,,artist not found!
diggs duke,,,,,artist not found!
sophie,Oil Of Every Pearl's Un-Insides,"Jun 15, 2018",86,8.2,
sophie,Product,"Nov 27, 2015",74,8.6,
jlin,Autobiography,"Sep 28, 2018",83,7.1,
jlin,Black Origami,"May 19, 2017",89,7.1,
jlin,Dark Energy,"Mar 24, 2015",86,7.1,
jadakiss,Top 5 Dead or Alive,"Nov 20, 2015",73,7.6,
jadakiss,The Last Kiss,"Apr 7, 2009",61,8.4,
jadakiss,Kiss Of Death,"Jun 22, 2004",76,7.5,
junglepussy,,,,,artist not found!
goldlink,Diaspora,"Jun 12, 2019",82,8.8,
goldlink,At What Cost,"Mar 24, 2017",71,8.2,
goldlink,"And After That, We Didn't Talk","Nov 6, 2015",72,7.6,
danny l harle,,,,,artist not found!
gloria ann taylor,,,,,artist not found!
the blue jean committee,,,,,artist not found!
foo fighters,Concrete and Gold,"Sep 15, 2017",72,7.7,
foo fighters,Saint Cecilia EP,"Nov 23, 2015",76,8.2,
foo fighters,Sonic Highways,"Nov 10, 2014",68,7.0,
foo fighters,Wasting Light,"Apr 12, 2011",78,8.8,
foo fighters,The Greatest Hits,"Nov 3, 2009",85,8.9,
foo fighters,"Echoes, Silence, Patience & Grace","Sep 25, 2007",71,7.8,
foo fighters,In Your Honor,"Jun 14, 2005",70,8.1,
foo fighters,One By One,"Oct 22, 2002",75,8.3,
beat happening,,,,,artist not found!
"muja messiah, i self devine",,,,,artist not found!
paranoid london,PL,"Aug 30, 2019",75,tbd,
john coltrane,Blue World,"Sep 27, 2019",83,tbd,
john coltrane,Coltrane '58: The Prestige Recordings [Box Set],"Mar 29, 2019",97,6.9,
john coltrane,Both Directions at Once: The Lost Album,"Jun 29, 2018",90,7.9,
john coltrane,"The Final Tour: The Bootleg Series, Vol. 6 [Box Set]","Mar 23, 2018",87,7.5,
john coltrane,Offering: Live at Temple University,"Sep 23, 2014",94,6.4,
doug hream blunt,,,,,artist not found!
punch brothers,All Ashore,"Jul 20, 2018",72,tbd,
punch brothers,The Phosphorescent Blues,"Jan 27, 2015",81,8.0,
punch brothers,Who's Feeling Young Now?,"Feb 14, 2012",77,8.5,
punch brothers,Antifogmatic,"Jun 15, 2010",80,8.8,
the flaming lips,King's Mouth: Music and Songs,"Jul 19, 2019",74,8.1,
the flaming lips,Oczy Mlody,"Jan 13, 2017",69,6.9,
the flaming lips,With a Little Help from My Fwends,"Oct 28, 2014",59,4.7,
the flaming lips,"Musik, Die Schwer Zu Twerk","Aug 19, 2014",64,7.6,
the flaming lips,The  Terror,"Apr 16, 2013",77,8.2,
the flaming lips,The Flaming Lips and Heady Fwends,"Jun 26, 2012",72,8.0,
the flaming lips,Embryonic,"Oct 13, 2009",81,8.8,
the flaming lips,At War With The Mystics,"Apr 4, 2006",76,7.9,
the flaming lips,Yoshimi Battles The Pink Robots,"Jul 16, 2002",84,8.8,
the flaming lips,The Soft Bulletin,"Jun 22, 1999",85,8.8,
dj paypal,Sold Out,"Nov 13, 2015",77,tbd,
andr bratten,,,,,artist not found!
"the body, krieg",,,,,artist not found!
horrendous,,,,,artist not found!
adele,25,"Nov 20, 2015",75,7.5,
adele,Live at the Royal Albert Hall,"Nov 29, 2011",76,7.8,
adele,21,"Feb 22, 2011",76,8.0,
adele,19,"Jun 10, 2008",68,7.6,
natalie prass,The Future and the Past,"Jun 1, 2018",82,7.6,
natalie prass,Natalie Prass,"Jan 27, 2015",86,8.0,
kneebody and daedelus,,,,,artist not found!
joey anderson,,,,,artist not found!
 gnaw their tongues,,,,,artist not found!
freddie gibbs,Bandana,"Jun 28, 2019",87,8.6,
freddie gibbs,Fetti [EP],"Oct 31, 2018",86,8.1,
freddie gibbs,Freddie [Mixtape],"Jun 22, 2018",84,7.7,
freddie gibbs,You Only Live 2wice,"Mar 31, 2017",76,7.7,
freddie gibbs,Shadow of a Doubt,"Nov 20, 2015",78,8.2,
freddie gibbs,Piñata,"Mar 18, 2014",82,8.5,
freddie gibbs,ESGN: Evil Seeds Grown Naturally,"Jun 20, 2013",73,8.0,
freddie gibbs,Str8 Killa [EP],"Aug 3, 2010",76,8.0,
jaala,,,,,artist not found!
enya,Amarantine,"Nov 22, 2005",55,7.9,
enya,A Day Without Rain,"Nov 21, 2000",41,8.4,
en,,,,,artist not found!
 the rajasthan express,,,,,artist not found!
six organs of admittance,Burning the Threshold,"Feb 24, 2017",82,8.0,
six organs of admittance,Hexadic II,"Nov 20, 2015",73,tbd,
six organs of admittance,Hexadic,"Feb 17, 2015",67,tbd,
six organs of admittance,Ascent,"Aug 21, 2012",80,tbd,
six organs of admittance,Asleep on the Floodplain,"Feb 22, 2011",76,tbd,
six organs of admittance,Luminous Night,"Aug 18, 2009",72,tbd,
six organs of admittance,RTZ,"Jan 20, 2009",77,tbd,
six organs of admittance,Shelter From The Ash,"Nov 20, 2007",69,8.8,
six organs of admittance,The Sun Awakens,"Jun 13, 2006",78,8.6,
six organs of admittance,School Of The Flower,"Jan 25, 2005",83,7.8,
lotic,Power,"Jul 13, 2018",80,7.5,
lotic,Heterocetera [EP],"Mar 3, 2015",84,7.0,
andrew hung,Realisationship,"Oct 6, 2017",62,tbd,
cavanaugh,,,,,artist not found!
kode9,FabricLive 100,"Sep 28, 2018",71,tbd,
kode9,Nothing,"Nov 6, 2015",77,7.0,
kode9,Black Sun,"Apr 26, 2011",80,7.8,
logic,Confessions of a Dangerous Mind,"May 10, 2019",65,3.5,
logic,YSIV,"Sep 28, 2018",71,6.8,
logic,Everybody,"May 5, 2017",65,6.4,
logic,The Incredible True Story,"Nov 13, 2015",75,8.0,
logic,Under Pressure,"Oct 21, 2014",72,8.3,
f(x),,,,,artist not found!
kurt stenzel,,,,,artist not found!
justin bieber,Pitch Perfect 3,"Dec 22, 2017",40,5.8,
justin bieber,Chris Brown: Welcome to My Life,"Jun 8, 2017",tbd,6.4,
justin bieber,Zoolander 2,"Feb 12, 2016",34,tbd,
justin bieber,Justin Bieber's Believe,"Dec 25, 2013",39,1.6,
justin bieber,Bad 25,"Oct 19, 2012",65,8.5,
justin bieber,Katy Perry: Part of Me,"Jul 5, 2012",57,6.4,
justin bieber,Justin Bieber: Never Say Never,"Feb 11, 2011",52,1.7,
jamie woon,Making Time,"Nov 6, 2015",71,7.1,
jamie woon,Mirrorwriting,"Jan 31, 2012",70,8.1,
anna von hausswolff,Dead Magic,"Mar 2, 2018",81,8.2,
anna von hausswolff,The Miraculous,"Nov 13, 2015",82,8.4,
anna von hausswolff,Ceremony,"Jul 9, 2013",77,8.1,
nef the pharaoh,,,,,artist not found!
wreckless eric,Transience,"May 17, 2019",83,tbd,
wreckless eric,Construction Time & Demolition,"Apr 6, 2018",82,tbd,
wreckless eric,AmERICa,"Nov 13, 2015",81,7.5,
the pains of being pure at heart,The Echo of Pleasure,"Sep 1, 2017",71,7.8,
the pains of being pure at heart,Days of Abandon,"May 13, 2014",69,7.7,
the pains of being pure at heart,Belong,"Mar 29, 2011",76,8.2,
the pains of being pure at heart,Higher Than The Stars [EP],"Sep 22, 2009",71,tbd,
the pains of being pure at heart,The Pains Of Being Pure At Heart,"Feb 3, 2009",76,8.5,
